trade_date,stock_code,predicted_return,actual_return,confidence,direction_prob,model_version,inference_time
2025-08-05,300750,0.0015569701790809631,-0.002640187507495284,0.0015569701790809631,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-05,002465,0.0015292540192604065,0.0014874314656481147,0.0015292540192604065,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-05,002594,0.0010002627968788147,-0.004854967817664146,0.0010002627968788147,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-05,601012,0.0009810030460357666,0.0012729126028716564,0.0009810030460357666,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-05,000977,0.0009005069732666016,0.0018031668150797486,0.0009005069732666016,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-05,600036,0.0008693858981132507,-0.0028838948346674442,0.0008693858981132507,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-05,000568,0.000761076807975769,0.004478262737393379,0.000761076807975769,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-05,600887,0.0007600262761116028,0.000728145067114383,0.0007600262761116028,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-05,002371,0.0005656108260154724,0.009333428926765919,0.0005656108260154724,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-05,000858,0.0005050376057624817,0.0017216949490830302,0.0005050376057624817,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-05,002230,0.0003889501094818115,0.0016318712150678039,0.0003889501094818115,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-05,603501,0.00038004666566848755,-0.0020432700403034687,0.00038004666566848755,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-05,601318,0.0003163442015647888,-0.0013723823940381408,0.0003163442015647888,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-05,300454,6.888061761856079e-05,0.003916038200259209,6.888061761856079e-05,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-05,600519,-4.649907350540161e-05,-0.00270677893422544,4.649907350540161e-05,0.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-05,688981,-0.00013146549463272095,0.008629326708614826,0.00013146549463272095,0.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-05,688012,-0.00027186423540115356,0.004474508110433817,0.00027186423540115356,0.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-05,300782,-0.0004867240786552429,0.006879807449877262,0.0004867240786552429,0.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-05,600584,-0.0006349310278892517,0.00635021086782217,0.0006349310278892517,0.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-06,300308,0.0024047493934631348,-0.009831239469349384,0.0024047493934631348,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-06,600438,0.0022980645298957825,-0.013817994855344296,0.0022980645298957825,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-06,601138,0.0022979825735092163,0.03862415999174118,0.0022979825735092163,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-06,002465,0.0022106319665908813,-0.006461576092988253,0.0022106319665908813,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-06,300750,0.00127507746219635,-0.0073860990814864635,0.00127507746219635,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-06,000977,0.0011811405420303345,-0.010722409933805466,0.0011811405420303345,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-06,601012,0.0010279640555381775,-0.006316817831248045,0.0010279640555381775,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-06,002594,0.0009587034583091736,0.009355057962238789,0.0009587034583091736,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-06,688981,0.0007667317986488342,-0.002095165429636836,0.0007667317986488342,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-06,600887,0.0007156580686569214,0.0,0.0007156580686569214,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-06,600584,0.0006905272603034973,0.006233426742255688,0.0006905272603034973,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-06,002230,0.0006814971566200256,-0.00326640997081995,0.0006814971566200256,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-06,002371,0.0006635263562202454,0.0038831380661576986,0.0006635263562202454,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-06,300454,0.0005716755986213684,-0.01603405922651291,0.0005716755986213684,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-06,601318,0.0004195794463157654,-0.0030809883028268814,0.0004195794463157654,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-06,600036,0.0002937689423561096,0.000650618108920753,0.0002937689423561096,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-06,603501,0.0002773180603981018,-0.0027107633650302887,0.0002773180603981018,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-06,688012,0.00021413713693618774,0.0008620908483862877,0.00021413713693618774,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-06,000858,0.00020977109670639038,0.0031861786264926195,0.00020977109670639038,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-06,300782,9.196996688842773e-05,0.028398972004652023,9.196996688842773e-05,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-06,000568,8.538365364074707e-05,0.0064064087346196175,8.538365364074707e-05,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-06,600519,-0.0004023611545562744,-0.0010750314686447382,0.0004023611545562744,0.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-07,300308,0.004019029438495636,0.004018068313598633,0.004019029438495636,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-07,601138,0.00363854318857193,0.02594512701034546,0.00363854318857193,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-07,600438,0.002404026687145233,0.0004951943992637098,0.002404026687145233,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-07,300454,0.0014323070645332336,-0.040429532527923584,0.0014323070645332336,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-07,000977,0.001378767192363739,-0.01863716170191765,0.001378767192363739,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-07,300782,0.0010522529482841492,-0.028122752904891968,0.0010522529482841492,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-07,002465,0.0009048506617546082,0.006461576092988253,0.0009048506617546082,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-07,600584,0.0008936598896980286,-0.0166315957903862,0.0008936598896980286,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
